idTram,infoDisponible,data,tempsActual,tempsPrevist,tempsRecorregutFutur,factorReferenciaActual,tendencia
28,1,20250802210053,0,0,-1,-1,-1
29,1,20250802210053,365,364,1,1,1
30,1,20250802210053,406,410,1,1,1
31,1,20250802210053,219,220,1,1,1
32,1,20250802210053,0,0,-1,-1,-1
33,1,20250802210053,0,0,-1,-1,-1
34,1,20250802210053,220,220,1,1,1
35,1,20250802210053,152,152,1,1,1
36,1,20250802210053,0,0,-1,-1,-1
37,1,20250802210053,205,205,1,1,1
38,1,20250802210053,205,206,1,1,1
39,1,20250802210053,110,110,1,1,1
40,1,20250802210053,0,0,-1,-1,-1
41,0,20250802210053,0,0,-1,-1,-1
42,1,20250802210053,207,207,1,1,1
43,0,20250802210053,0,0,-1,-1,-1
44,0,20250802210053,0,0,-1,-1,-1
45,0,20250802210053,0,0,-1,-1,-1
46,0,20250802210053,0,0,-1,-1,-1
47,1,20250802210053,180,180,1,1,1
48,0,20250802210053,0,0,-1,-1,-1
49,1,20250802210053,304,304,1,1,1
50,1,20250802210053,190,190,1,1,1
51,1,20250802210053,269,269,1,1,1
52,1,20250802210053,299,299,1,1,1
53,1,20250802210053,149,149,1,1,1
54,1,20250802210053,164,164,1,1,1
55,1,20250802210053,0,0,-1,-1,-1
56,1,20250802210053,0,0,-1,-1,-1
57,1,20250802210053,0,0,-1,-1,-1
58,1,20250802210053,104,104,1,1,1
59,1,20250802210053,164,164,1,1,1
60,1,20250802210053,416,415,1,1,1
61,1,20250802210053,286,285,1,1,1
62,0,20250802210053,1108,1108,1,1,1
63,0,20250802210053,0,0,-1,-1,-1
64,0,20250802210053,0,0,-1,-1,-1
65,1,20250802210053,141,144,1,1,1
66,1,20250802210053,215,205,0,0,1
67,1,20250802210053,221,221,1,1,1
68,1,20250802210053,124,119,1,2,2
69,1,20250802210053,138,134,2,2,1
70,1,20250802210053,130,132,1,1,1
71,0,20250802210053,114,114,1,1,1
72,0,20250802210053,200,190,2,2,1
73,0,20250802210053,119,118,1,1,1
74,0,20250802210053,97,97,1,1,1
75,0,20250802210053,250,255,1,1,1
76,0,20250802210053,98,91,2,2,1
77,1,20250802210053,431,431,1,1,1
78,1,20250802210053,425,426,1,1,1
1,1,20250802211553,305,305,1,1,1
2,1,20250802211553,0,0,-1,-1,-1
3,1,20250802211553,306,307,1,1,1
4,1,20250802211553,326,326,1,1,1
5,1,20250802211553,174,174,1,1,1
6,1,20250802211553,276,276,1,1,1
7,1,20250802211553,189,188,1,1,1
8,0,20250802211553,0,0,-1,-1,-1
9,0,20250802211553,0,0,-1,-1,-1
10,1,20250802211553,171,171,1,1,1
11,1,20250802211553,0,0,-1,-1,-1
12,1,20250802211553,99,100,1,1,1
13,1,20250802211553,231,232,1,1,1
14,0,20250802211553,676,676,1,1,1
15,1,20250802211553,222,219,1,1,1
16,1,20250802211553,237,238,1,1,1
17,1,20250802211553,192,192,1,1,1
18,1,20250802211553,0,0,-1,-1,-1
19,0,20250802211553,0,0,-1,-1,-1
20,0,20250802211553,0,0,-1,-1,-1
21,1,20250802211553,0,0,-1,-1,-1
22,1,20250802211553,270,270,1,1,1
23,1,20250802211553,189,189,1,1,1
24,1,20250802211553,0,0,-1,-1,-1
25,1,20250802211553,0,0,-1,-1,-1
26,1,20250802211553,260,260,1,1,1
27,1,20250802211553,185,185,1,1,1
28,1,20250802211553,0,0,-1,-1,-1
29,1,20250802211553,364,365,1,1,1
30,1,20250802211553,397,400,1,1,1
31,1,20250802211553,219,218,1,1,1
32,1,20250802211553,0,0,-1,-1,-1
33,1,20250802211553,0,0,-1,-1,-1
34,1,20250802211553,220,218,1,1,1
35,1,20250802211553,153,152,1,1,1
36,1,20250802211553,0,0,-1,-1,-1
37,1,20250802211553,205,205,1,1,1
38,1,20250802211553,205,205,1,1,1
39,1,20250802211553,109,109,1,1,1
40,1,20250802211553,0,0,-1,-1,-1
41,0,20250802211553,0,0,-1,-1,-1
42,1,20250802211553,207,200,1,1,1
43,0,20250802211553,0,0,-1,-1,-1
44,0,20250802211553,0,0,-1,-1,-1
45,0,20250802211553,0,0,-1,-1,-1
46,0,20250802211553,0,0,-1,-1,-1
47,1,20250802211553,180,180,1,1,1
48,0,20250802211553,0,0,-1,-1,-1
49,1,20250802211553,304,304,1,1,1
50,1,20250802211553,190,190,1,1,1
51,1,20250802211553,269,269,1,1,1
52,1,20250802211553,299,299,1,1,1
53,1,20250802211553,149,149,1,1,1
54,1,20250802211553,164,164,1,1,1
55,1,20250802211553,0,0,-1,-1,-1
56,1,20250802211553,0,0,-1,-1,-1
57,1,20250802211553,0,0,-1,-1,-1
58,1,20250802211553,104,104,1,1,1
59,1,20250802211553,164,164,1,1,1
60,1,20250802211553,414,415,1,1,1
61,1,20250802211553,286,290,1,1,1
62,0,20250802211553,1108,1108,1,1,1
63,0,20250802211553,0,0,-1,-1,-1
64,0,20250802211553,0,0,-1,-1,-1
65,1,20250802211553,141,135,1,1,1
66,1,20250802211553,121,147,1,0,0
67,1,20250802211553,221,220,1,1,1
68,1,20250802211553,125,139,1,1,1
69,1,20250802211553,146,147,1,1,1
70,1,20250802211553,132,131,1,1,1
71,0,20250802211553,113,108,1,1,1
72,0,20250802211553,195,195,2,2,1
73,0,20250802211553,127,126,0,1,2
74,0,20250802211553,95,86,1,1,1
75,0,20250802211553,243,260,1,1,1
76,0,20250802211553,100,97,1,1,1
77,1,20250802211553,430,431,1,1,1
78,1,20250802211553,425,425,1,1,1
1,1,20250802213053,305,305,1,1,1
2,1,20250802213053,0,0,-1,-1,-1
3,1,20250802213053,306,306,1,1,1
4,1,20250802213053,327,326,1,1,1
5,1,20250802213053,174,174,1,1,1
6,1,20250802213053,276,276,1,1,1
7,1,20250802213053,189,189,1,1,1
8,0,20250802213053,0,0,-1,-1,-1
9,0,20250802213053,0,0,-1,-1,-1
10,1,20250802213053,171,171,1,1,1
11,1,20250802213053,0,0,-1,-1,-1
12,1,20250802213053,99,101,1,1,1
13,1,20250802213053,231,232,1,1,1
14,0,20250802213053,676,676,1,1,1
15,1,20250802213053,220,222,1,1,1
16,1,20250802213053,238,238,1,1,1
17,1,20250802213053,192,192,1,1,1
18,1,20250802213053,0,0,-1,-1,-1
19,0,20250802213053,0,0,-1,-1,-1
20,0,20250802213053,0,0,-1,-1,-1
21,1,20250802213053,0,0,-1,-1,-1
22,1,20250802213053,270,270,1,1,1
23,1,20250802213053,189,189,1,1,1
24,1,20250802213053,0,0,-1,-1,-1
25,1,20250802213053,0,0,-1,-1,-1
26,1,20250802213053,260,261,1,1,1
27,1,20250802213053,185,185,1,1,1
28,1,20250802213053,0,0,-1,-1,-1
29,1,20250802213053,365,364,1,1,1
30,1,20250802213053,397,402,1,1,1
31,1,20250802213053,219,219,1,1,1
32,1,20250802213053,0,0,-1,-1,-1
33,1,20250802213053,0,0,-1,-1,-1
34,1,20250802213053,220,220,1,1,1
35,1,20250802213053,152,151,1,1,1
36,1,20250802213053,0,0,-1,-1,-1
37,1,20250802213053,205,205,1,1,1
38,1,20250802213053,205,205,1,1,1
39,1,20250802213053,110,108,1,1,1
40,1,20250802213053,0,0,-1,-1,-1
41,0,20250802213053,0,0,-1,-1,-1
42,1,20250802213053,208,206,1,1,1
43,0,20250802213053,0,0,-1,-1,-1
44,0,20250802213053,0,0,-1,-1,-1
45,0,20250802213053,0,0,-1,-1,-1
46,0,20250802213053,0,0,-1,-1,-1
47,1,20250802213053,180,180,1,1,1
48,0,20250802213053,0,0,-1,-1,-1
49,1,20250802213053,304,304,1,1,1
50,1,20250802213053,190,190,1,1,1
51,1,20250802213053,269,269,1,1,1
52,1,20250802213053,299,299,1,1,1
53,1,20250802213053,149,149,1,1,1
54,1,20250802213053,164,164,1,1,1
55,1,20250802213053,0,0,-1,-1,-1
56,1,20250802213053,0,0,-1,-1,-1
57,1,20250802213053,0,0,-1,-1,-1
58,1,20250802213053,104,104,1,1,1
59,1,20250802213053,164,164,1,1,1
60,1,20250802213053,414,414,1,1,1
61,1,20250802213053,286,290,1,1,1
62,0,20250802213053,1108,1108,1,1,1
63,0,20250802213053,0,0,-1,-1,-1
64,0,20250802213053,0,0,-1,-1,-1
65,1,20250802213053,139,138,1,1,1
66,1,20250802213053,128,164,1,0,0
67,1,20250802213053,217,220,1,1,1
68,1,20250802213053,126,130,2,1,0
69,1,20250802213053,143,140,1,1,1
70,1,20250802213053,135,136,1,1,1
71,0,20250802213053,113,109,1,1,1
72,0,20250802213053,195,200,2,2,1
73,0,20250802213053,126,123,1,1,1
74,0,20250802213053,97,91,1,1,1
75,0,20250802213053,247,245,1,1,1
76,0,20250802213053,101,110,1,1,1
77,1,20250802213053,431,431,1,1,1
78,1,20250802213053,425,425,1,1,1
1,1,20250802214052,305,304,1,1,1
2,1,20250802214052,0,0,-1,-1,-1
3,1,20250802214052,306,305,1,1,1
4,1,20250802214052,327,326,1,1,1
5,1,20250802214052,174,174,1,1,1
6,1,20250802214052,275,275,1,1,1
7,1,20250802214052,187,188,1,1,1
8,0,20250802214052,0,0,-1,-1,-1
9,0,20250802214052,0,0,-1,-1,-1
10,1,20250802214052,171,171,1,1,1
11,1,20250802214052,0,0,-1,-1,-1
12,1,20250802214052,100,100,1,1,1
13,1,20250802214052,232,230,1,1,1
14,0,20250802214052,676,676,1,1,1
15,1,20250802214052,221,217,1,1,1
16,1,20250802214052,238,237,1,1,1
17,1,20250802214052,192,192,1,1,1
18,1,20250802214052,0,0,-1,-1,-1
19,0,20250802214052,0,0,-1,-1,-1
20,0,20250802214052,0,0,-1,-1,-1
21,1,20250802214052,0,0,-1,-1,-1
22,1,20250802214052,270,270,1,1,1
23,1,20250802214052,189,189,1,1,1
24,1,20250802214052,0,0,-1,-1,-1
25,1,20250802214052,0,0,-1,-1,-1
26,1,20250802214052,260,260,1,1,1
27,1,20250802214052,185,185,1,1,1
28,1,20250802214052,0,0,-1,-1,-1
29,1,20250802214052,365,364,1,1,1
30,1,20250802214052,397,393,1,1,1
31,1,20250802214052,219,219,1,1,1
32,1,20250802214052,0,0,-1,-1,-1
33,1,20250802214052,0,0,-1,-1,-1
34,1,20250802214052,220,220,1,1,1
35,1,20250802214052,152,151,1,1,1
36,1,20250802214052,0,0,-1,-1,-1
37,1,20250802214052,205,205,1,1,1
38,1,20250802214052,206,205,1,1,1
39,1,20250802214052,109,108,1,1,1
40,1,20250802214052,0,0,-1,-1,-1
41,0,20250802214052,0,0,-1,-1,-1
42,1,20250802214052,206,206,1,1,1
43,0,20250802214052,0,0,-1,-1,-1
44,0,20250802214052,0,0,-1,-1,-1
45,0,20250802214052,0,0,-1,-1,-1
46,0,20250802214052,0,0,-1,-1,-1
47,1,20250802214052,180,180,1,1,1
48,0,20250802214052,0,0,-1,-1,-1
49,1,20250802214052,304,304,1,1,1
50,1,20250802214052,190,190,1,1,1
51,1,20250802214052,269,269,1,1,1
52,1,20250802214052,299,299,1,1,1
53,1,20250802214052,149,149,1,1,1
54,1,20250802214052,164,164,1,1,1
55,1,20250802214052,0,0,-1,-1,-1
56,1,20250802214052,0,0,-1,-1,-1
57,1,20250802214052,0,0,-1,-1,-1
58,1,20250802214052,104,104,1,1,1
59,1,20250802214052,164,164,1,1,1
60,1,20250802214052,416,416,1,1,1
61,1,20250802214052,286,282,1,1,1
62,0,20250802214052,1108,1108,1,1,1
63,0,20250802214052,0,0,-1,-1,-1
64,0,20250802214052,0,0,-1,-1,-1
65,1,20250802214052,138,137,1,1,1
66,1,20250802214052,125,147,1,0,0
67,1,20250802214052,222,218,1,1,1
68,1,20250802214052,123,108,2,2,1
69,1,20250802214052,142,129,2,2,1
70,1,20250802214052,132,131,1,1,1
71,0,20250802214052,106,107,1,1,1
72,0,20250802214052,196,155,2,2,1
73,0,20250802214052,123,125,1,1,1
74,0,20250802214052,98,93,1,1,1
75,0,20250802214052,245,232,1,1,1
76,0,20250802214052,92,95,1,1,1
77,1,20250802214052,430,430,1,1,1
78,1,20250802214052,425,425,1,1,1
1,1,20250802215552,305,303,1,1,1
2,1,20250802215552,0,0,-1,-1,-1
3,1,20250802215552,304,304,1,1,1
4,1,20250802215552,326,326,1,1,1
5,1,20250802215552,174,174,1,1,1
6,1,20250802215552,276,276,1,1,1
7,1,20250802215552,188,187,1,1,1
8,0,20250802215552,0,0,-1,-1,-1
9,0,20250802215552,0,0,-1,-1,-1
10,1,20250802215552,171,171,1,1,1
11,1,20250802215552,0,0,-1,-1,-1
12,1,20250802215552,100,99,1,1,1
13,1,20250802215552,232,231,1,1,1
14,0,20250802215552,676,676,1,1,1
15,1,20250802215552,220,213,1,1,1
16,1,20250802215552,238,237,1,1,1
17,1,20250802215552,192,192,1,1,1
18,1,20250802215552,0,0,-1,-1,-1
19,0,20250802215552,0,0,-1,-1,-1
20,0,20250802215552,0,0,-1,-1,-1
21,1,20250802215552,0,0,-1,-1,-1
22,1,20250802215552,270,270,1,1,1
23,1,20250802215552,189,189,1,1,1
24,1,20250802215552,0,0,-1,-1,-1
25,1,20250802215552,0,0,-1,-1,-1
26,1,20250802215552,260,260,1,1,1
27,1,20250802215552,185,185,1,1,1
28,1,20250802215552,0,0,-1,-1,-1
29,1,20250802215552,365,364,1,1,1
30,1,20250802215552,397,395,1,1,1
31,1,20250802215552,219,220,1,1,1
32,1,20250802215552,0,0,-1,-1,-1
33,1,20250802215552,0,0,-1,-1,-1
34,1,20250802215552,220,220,1,1,1
35,1,20250802215552,151,152,1,1,1
36,1,20250802215552,0,0,-1,-1,-1
37,1,20250802215552,205,205,1,1,1
38,1,20250802215552,205,205,1,1,1
39,1,20250802215552,110,109,1,1,1
40,1,20250802215552,0,0,-1,-1,-1
41,0,20250802215552,0,0,-1,-1,-1
42,1,20250802215552,206,206,1,1,1
43,0,20250802215552,0,0,-1,-1,-1
44,0,20250802215552,0,0,-1,-1,-1
45,0,20250802215552,0,0,-1,-1,-1
46,0,20250802215552,0,0,-1,-1,-1
47,1,20250802215552,180,180,1,1,1
48,0,20250802215552,0,0,-1,-1,-1
49,1,20250802215552,304,304,1,1,1
50,1,20250802215552,190,190,1,1,1
51,1,20250802215552,269,269,1,1,1
52,1,20250802215552,299,299,1,1,1
53,1,20250802215552,149,149,1,1,1
54,1,20250802215552,164,164,1,1,1
55,1,20250802215552,0,0,-1,-1,-1
56,1,20250802215552,0,0,-1,-1,-1
57,1,20250802215552,0,0,-1,-1,-1
58,1,20250802215552,104,104,1,1,1
59,1,20250802215552,164,164,1,1,1
60,1,20250802215552,415,416,1,1,1
61,1,20250802215552,286,284,1,1,1
62,0,20250802215552,1108,1108,1,1,1
63,0,20250802215552,0,0,-1,-1,-1
64,0,20250802215552,0,0,-1,-1,-1
65,1,20250802215552,134,136,1,1,1
66,1,20250802215552,178,140,0,0,1
67,1,20250802215552,228,222,1,1,1
68,1,20250802215552,124,117,1,1,1
69,1,20250802215552,135,123,1,1,1
70,1,20250802215552,131,135,1,1,1
71,0,20250802215552,117,111,0,1,2
72,0,20250802215552,181,155,2,2,1
73,0,20250802215552,127,121,1,1,1
74,0,20250802215552,100,95,0,1,2
75,0,20250802215552,262,252,1,1,1
76,0,20250802215552,102,99,1,1,1
77,1,20250802215552,430,432,1,1,1
78,1,20250802215552,425,425,1,1,1
1,1,20250802221053,303,303,1,1,1
2,1,20250802221053,0,0,-1,-1,-1
3,1,20250802221053,304,305,1,1,1
4,1,20250802221053,326,326,1,1,1
5,1,20250802221053,174,174,1,1,1
6,1,20250802221053,276,276,1,1,1
7,1,20250802221053,187,186,1,1,1
8,0,20250802221053,0,0,-1,-1,-1
9,0,20250802221053,0,0,-1,-1,-1
10,1,20250802221053,171,171,1,1,1
11,1,20250802221053,0,0,-1,-1,-1
12,1,20250802221053,99,99,1,1,1
13,1,20250802221053,231,231,1,1,1
14,0,20250802221053,0,0,-1,-1,-1
15,1,20250802221053,220,224,1,1,1
16,1,20250802221053,237,237,1,1,1
17,1,20250802221053,192,192,1,1,1
18,1,20250802221053,0,0,-1,-1,-1
19,0,20250802221053,0,0,-1,-1,-1
20,0,20250802221053,0,0,-1,-1,-1
21,1,20250802221053,0,0,-1,-1,-1
22,1,20250802221053,270,270,1,1,1
23,1,20250802221053,189,189,1,1,1
24,1,20250802221053,0,0,-1,-1,-1
25,1,20250802221053,0,0,-1,-1,-1
26,1,20250802221053,260,260,1,1,1
27,1,20250802221053,185,185,1,1,1
28,1,20250802221053,0,0,-1,-1,-1
29,1,20250802221053,365,365,1,1,1
30,1,20250802221053,401,397,1,1,1
31,1,20250802221053,219,219,1,1,1
32,1,20250802221053,0,0,-1,-1,-1
33,1,20250802221053,0,0,-1,-1,-1
34,1,20250802221053,220,220,1,1,1
35,1,20250802221053,152,151,1,1,1
36,1,20250802221053,0,0,-1,-1,-1
37,1,20250802221053,205,205,1,1,1
38,1,20250802221053,205,204,1,1,1
39,1,20250802221053,109,108,1,1,1
40,1,20250802221053,0,0,-1,-1,-1
41,0,20250802221053,0,0,-1,-1,-1
42,1,20250802221053,205,206,1,1,1
43,0,20250802221053,0,0,-1,-1,-1
44,0,20250802221053,0,0,-1,-1,-1
45,0,20250802221053,0,0,-1,-1,-1
46,0,20250802221053,0,0,-1,-1,-1
47,1,20250802221053,180,180,1,1,1
48,0,20250802221053,0,0,-1,-1,-1
49,1,20250802221053,304,304,1,1,1
50,1,20250802221053,190,190,1,1,1
51,1,20250802221053,269,269,1,1,1
52,1,20250802221053,299,299,1,1,1
53,1,20250802221053,149,149,1,1,1
54,1,20250802221053,164,164,1,1,1
55,1,20250802221053,0,0,-1,-1,-1
56,1,20250802221053,0,0,-1,-1,-1
57,1,20250802221053,0,0,-1,-1,-1
58,1,20250802221053,104,104,1,1,1
59,1,20250802221053,164,164,1,1,1
60,1,20250802221053,415,415,1,1,1
61,1,20250802221053,285,282,1,1,1
62,0,20250802221053,1108,1108,1,1,1
63,0,20250802221053,0,0,-1,-1,-1
64,0,20250802221053,0,0,-1,-1,-1
65,1,20250802221053,138,137,1,1,1
66,1,20250802221053,134,127,0,1,2
67,1,20250802221053,217,219,1,1,1
68,1,20250802221053,122,122,1,1,1
69,1,20250802221053,139,128,1,1,1
70,1,20250802221053,121,129,1,1,1
71,0,20250802221053,109,103,1,1,1
72,0,20250802221053,188,182,1,1,1
73,0,20250802221053,123,125,1,1,1
74,0,20250802221053,96,95,1,1,1
75,0,20250802221053,243,247,1,1,1
76,0,20250802221053,94,100,1,1,1
77,1,20250802221053,430,429,1,1,1
78,1,20250802221053,425,425,1,1,1
1,1,20250802222052,302,303,1,1,1
2,1,20250802222052,0,0,-1,-1,-1
3,1,20250802222052,306,305,1,1,1
4,1,20250802222052,326,327,1,1,1
5,1,20250802222052,174,174,1,1,1
6,1,20250802222052,276,276,1,1,1
7,1,20250802222052,187,185,1,1,1
8,0,20250802222052,0,0,-1,-1,-1
9,0,20250802222052,0,0,-1,-1,-1
10,1,20250802222052,171,171,1,1,1
11,1,20250802222052,0,0,-1,-1,-1
12,1,20250802222052,101,99,1,1,1
13,1,20250802222052,231,232,1,1,1
14,0,20250802222052,0,0,-1,-1,-1
15,1,20250802222052,220,221,1,1,1
16,1,20250802222052,237,237,1,1,1
17,1,20250802222052,192,192,1,1,1
18,1,20250802222052,0,0,-1,-1,-1
19,0,20250802222052,0,0,-1,-1,-1
20,0,20250802222052,0,0,-1,-1,-1
21,1,20250802222052,0,0,-1,-1,-1
22,1,20250802222052,270,270,1,1,1
23,1,20250802222052,189,189,1,1,1
24,1,20250802222052,0,0,-1,-1,-1
25,1,20250802222052,0,0,-1,-1,-1
26,1,20250802222052,260,260,1,1,1
27,1,20250802222052,185,185,1,1,1
28,1,20250802222052,0,0,-1,-1,-1
29,1,20250802222052,365,365,1,1,1
30,1,20250802222052,404,401,1,1,1
31,1,20250802222052,219,219,1,1,1
32,1,20250802222052,0,0,-1,-1,-1
33,1,20250802222052,0,0,-1,-1,-1
34,1,20250802222052,220,220,1,1,1
35,1,20250802222052,152,151,1,1,1
36,1,20250802222052,0,0,-1,-1,-1
37,1,20250802222052,205,205,1,1,1
38,1,20250802222052,204,204,1,1,1
39,1,20250802222052,109,109,1,1,1
40,1,20250802222052,0,0,-1,-1,-1
41,0,20250802222052,0,0,-1,-1,-1
42,1,20250802222052,206,206,1,1,1
43,0,20250802222052,0,0,-1,-1,-1
44,0,20250802222052,0,0,-1,-1,-1
45,0,20250802222052,0,0,-1,-1,-1
46,0,20250802222052,0,0,-1,-1,-1
47,1,20250802222052,180,180,1,1,1
48,0,20250802222052,0,0,-1,-1,-1
49,1,20250802222052,304,304,1,1,1
50,1,20250802222052,190,190,1,1,1
51,1,20250802222052,269,269,1,1,1
52,1,20250802222052,299,299,1,1,1
53,1,20250802222052,149,149,1,1,1
54,1,20250802222052,164,164,1,1,1
55,1,20250802222052,0,0,-1,-1,-1
56,1,20250802222052,0,0,-1,-1,-1
57,1,20250802222052,0,0,-1,-1,-1
58,1,20250802222052,104,104,1,1,1
59,1,20250802222052,164,164,1,1,1
60,1,20250802222052,415,414,1,1,1
61,1,20250802222052,285,285,1,1,1
62,0,20250802222052,1108,1108,1,1,1
63,0,20250802222052,0,0,-1,-1,-1
64,0,20250802222052,0,0,-1,-1,-1
65,1,20250802222052,132,136,1,1,1
66,1,20250802222052,128,123,1,1,1
67,1,20250802222052,219,216,1,1,1
68,1,20250802222052,123,121,1,1,1
69,1,20250802222052,141,133,1,1,1
70,1,20250802222052,132,127,1,1,1
71,0,20250802222052,104,106,1,1,1
72,0,20250802222052,190,187,1,1,1
73,0,20250802222052,123,123,1,1,1
74,0,20250802222052,91,94,1,1,1
75,0,20250802222052,248,247,1,1,1
76,0,20250802222052,100,98,1,1,1
77,1,20250802222052,430,430,1,1,1
78,1,20250802222052,425,425,1,1,1
1,1,20250802223052,303,302,1,1,1
2,1,20250802223052,0,0,-1,-1,-1
3,1,20250802223052,304,305,1,1,1
4,1,20250802223052,326,325,1,1,1
5,1,20250802223052,174,174,1,1,1
6,1,20250802223052,276,275,1,1,1
7,1,20250802223052,187,187,1,1,1
8,0,20250802223052,0,0,-1,-1,-1
9,0,20250802223052,0,0,-1,-1,-1
10,1,20250802223052,171,171,1,1,1
11,1,20250802223052,0,0,-1,-1,-1
12,1,20250802223052,101,102,1,1,1
13,1,20250802223052,231,231,1,1,1
14,0,20250802223052,0,0,-1,-1,-1
15,1,20250802223052,220,210,2,1,0
16,1,20250802223052,237,237,1,1,1
17,1,20250802223052,192,192,1,1,1
18,1,20250802223052,0,0,-1,-1,-1
19,0,20250802223052,0,0,-1,-1,-1
20,0,20250802223052,0,0,-1,-1,-1
21,1,20250802223052,0,0,-1,-1,-1
22,1,20250802223052,270,270,1,1,1
23,1,20250802223052,189,189,1,1,1
24,1,20250802223052,0,0,-1,-1,-1
25,1,20250802223052,0,0,-1,-1,-1
26,1,20250802223052,260,260,1,1,1
27,1,20250802223052,185,185,1,1,1
28,1,20250802223052,0,0,-1,-1,-1
29,1,20250802223052,364,364,1,1,1
30,1,20250802223052,403,403,1,1,1
31,1,20250802223052,219,219,1,1,1
32,1,20250802223052,0,0,-1,-1,-1
33,1,20250802223052,0,0,-1,-1,-1
34,1,20250802223052,220,220,1,1,1
35,1,20250802223052,151,151,1,1,1
36,1,20250802223052,0,0,-1,-1,-1
37,1,20250802223052,205,205,1,1,1
38,1,20250802223052,204,205,1,1,1
39,1,20250802223052,108,108,1,1,1
40,1,20250802223052,0,0,-1,-1,-1
41,0,20250802223052,0,0,-1,-1,-1
42,1,20250802223052,206,206,1,1,1
43,0,20250802223052,0,0,-1,-1,-1
44,0,20250802223052,0,0,-1,-1,-1
45,0,20250802223052,0,0,-1,-1,-1
46,0,20250802223052,0,0,-1,-1,-1
47,1,20250802223052,180,180,1,1,1
48,0,20250802223052,0,0,-1,-1,-1
49,1,20250802223052,304,304,1,1,1
50,1,20250802223052,190,190,1,1,1
51,1,20250802223052,269,269,1,1,1
52,1,20250802223052,299,299,1,1,1
53,1,20250802223052,149,149,1,1,1
54,1,20250802223052,164,164,1,1,1
55,1,20250802223052,0,0,-1,-1,-1
56,1,20250802223052,0,0,-1,-1,-1
57,1,20250802223052,0,0,-1,-1,-1
58,1,20250802223052,104,104,1,1,1
59,1,20250802223052,164,164,1,1,1
60,1,20250802223052,415,413,1,1,1
61,1,20250802223052,285,285,1,1,1
62,0,20250802223052,1108,1108,1,1,1
63,0,20250802223052,0,0,-1,-1,-1
64,0,20250802223052,0,0,-1,-1,-1
65,1,20250802223052,137,133,1,1,1
66,1,20250802223052,121,112,1,1,1
67,1,20250802223052,225,216,1,1,1
68,1,20250802223052,122,123,1,1,1
69,1,20250802223052,140,138,1,1,1
70,1,20250802223052,134,131,1,1,1
71,0,20250802223052,101,104,1,1,1
72,0,20250802223052,192,189,1,1,1
73,0,20250802223052,120,123,1,1,1
74,0,20250802223052,91,89,1,1,1
75,0,20250802223052,240,238,1,1,1
76,0,20250802223052,96,96,1,1,1
77,1,20250802223052,431,430,1,1,1
78,1,20250802223052,425,425,1,1,1
1,1,20250802224052,304,303,1,1,1
2,1,20250802224052,0,0,-1,-1,-1
3,1,20250802224052,306,305,1,1,1
4,1,20250802224052,326,325,1,1,1
5,1,20250802224052,174,174,1,1,1
6,1,20250802224052,276,275,1,1,1
7,1,20250802224052,187,187,1,1,1
8,0,20250802224052,0,0,-1,-1,-1
9,0,20250802224052,0,0,-1,-1,-1
10,1,20250802224052,171,171,1,1,1
11,1,20250802224052,0,0,-1,-1,-1
12,1,20250802224052,99,99,1,1,1
13,1,20250802224052,238,233,1,1,1
14,0,20250802224052,0,0,-1,-1,-1
15,1,20250802224052,220,204,1,1,1
16,1,20250802224052,237,237,1,1,1
17,1,20250802224052,192,192,1,1,1
18,1,20250802224052,0,0,-1,-1,-1
19,0,20250802224052,0,0,-1,-1,-1
20,0,20250802224052,0,0,-1,-1,-1
21,1,20250802224052,0,0,-1,-1,-1
22,1,20250802224052,270,270,1,1,1
23,1,20250802224052,189,189,1,1,1
24,1,20250802224052,0,0,-1,-1,-1
25,1,20250802224052,0,0,-1,-1,-1
26,1,20250802224052,260,260,1,1,1
27,1,20250802224052,185,185,1,1,1
28,1,20250802224052,0,0,-1,-1,-1
29,1,20250802224052,364,364,1,1,1
30,1,20250802224052,401,402,1,1,1
31,1,20250802224052,219,219,1,1,1
32,1,20250802224052,0,0,-1,-1,-1
33,1,20250802224052,0,0,-1,-1,-1
34,1,20250802224052,220,221,1,1,1
35,1,20250802224052,152,151,1,1,1
36,1,20250802224052,0,0,-1,-1,-1
37,1,20250802224052,205,205,1,1,1
38,1,20250802224052,205,204,1,1,1
39,1,20250802224052,108,108,1,1,1
40,1,20250802224052,0,0,-1,-1,-1
41,0,20250802224052,0,0,-1,-1,-1
42,1,20250802224052,210,208,1,1,1
43,0,20250802224052,0,0,-1,-1,-1
44,0,20250802224052,0,0,-1,-1,-1
45,0,20250802224052,0,0,-1,-1,-1
46,0,20250802224052,0,0,-1,-1,-1
47,1,20250802224052,180,180,1,1,1
48,0,20250802224052,0,0,-1,-1,-1
49,1,20250802224052,304,304,1,1,1
50,1,20250802224052,190,190,1,1,1
51,1,20250802224052,269,269,1,1,1
52,1,20250802224052,299,299,1,1,1
53,1,20250802224052,149,149,1,1,1
54,1,20250802224052,164,164,1,1,1
55,1,20250802224052,0,0,-1,-1,-1
56,1,20250802224052,0,0,-1,-1,-1
57,1,20250802224052,0,0,-1,-1,-1
58,1,20250802224052,104,104,1,1,1
59,1,20250802224052,164,164,1,1,1
60,1,20250802224052,414,415,1,1,1
61,1,20250802224052,285,285,1,1,1
62,0,20250802224052,1108,1108,1,1,1
63,0,20250802224052,0,0,-1,-1,-1
64,0,20250802224052,0,0,-1,-1,-1
65,1,20250802224052,138,136,1,1,1
