fecha,cod_municipio,municipio,cod_distrito,distrito,cod_barrio,barrio,num_personas,num_personas_hombres,num_personas_mujeres
2023-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,161,Palomas,6922,3404,3518
2023-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,162,Piovera,15041,7211,783
2023-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,163,Canillas,39786,18485,21301
2023-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,164,Pinardelrey,52031,23825,28206
2023-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,165,Apostolsantiago,15435,7344,8091
2023-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,166,Valdefuentes,69176,33831,35345
2023-01-01T00:00:00Z,28079,Madrid,17,Villaverde,171,"Villaverdealto,cascohistoricodevillaverde",47817,22826,24991
2023-01-01T00:00:00Z,28079,Madrid,17,Villaverde,172,Sancristobal,1727,8586,8684
2023-01-01T00:00:00Z,28079,Madrid,17,Villaverde,173,Butarque,21316,10306,1101
2023-01-01T00:00:00Z,28079,Madrid,17,Villaverde,174,Losrosales,37808,18121,19687
2023-01-01T00:00:00Z,28079,Madrid,17,Villaverde,175,Ángeles,34827,16292,18535
2023-01-01T00:00:00Z,28079,Madrid,18,Villa De Vallecas,181,Cascohistoricodevallecas,40417,19413,21004
2023-01-01T00:00:00Z,28079,Madrid,18,Villa De Vallecas,182,Santaeugenia,23876,11381,12495
2023-01-01T00:00:00Z,28079,Madrid,18,Villa De Vallecas,183,Ensanchedevallecas,53208,25932,27276
2023-01-01T00:00:00Z,28079,Madrid,19,Vicalvaro,191,Cascohistoricodevicalvaro,35519,17009,1851
2023-01-01T00:00:00Z,28079,Madrid,19,Vicalvaro,192,Valdebernardo,17471,833,9141
2023-01-01T00:00:00Z,28079,Madrid,19,Vicalvaro,193,Valderrivas,1776,8589,9171
2023-01-01T00:00:00Z,28079,Madrid,19,Vicalvaro,194,Elcanaveral,13054,6652,6402
2023-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,201,Simancas,28765,1356,15205
2023-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,202,Hellin,9555,4375,518
2023-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,203,Amposta,9126,4258,4868
2023-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,204,Arcos,25354,11932,13422
2023-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,205,Rosas,30751,14727,16024
2023-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,206,Rejas,17399,8495,8904
2023-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,207,Canillejas,29067,13528,15539
2023-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,208,Elsalvador,11202,5279,5923
2023-01-01T00:00:00Z,28079,Madrid,21,Barajas,211,Alamedadeosuna,19685,9397,10288
2023-01-01T00:00:00Z,28079,Madrid,21,Barajas,212,Aeropuerto,1902,965,937
2023-01-01T00:00:00Z,28079,Madrid,21,Barajas,213,Cascohistoricodebarajas,7384,3519,3865
2023-01-01T00:00:00Z,28079,Madrid,21,Barajas,214,Timon,12049,5702,6347
2023-01-01T00:00:00Z,28079,Madrid,21,Barajas,215,Corralejos,7626,3749,3877
2023-01-01T00:00:00Z,28079,Madrid,Todos,Todos,Todos,Todos,3339931,1559866,1780065
2022-01-01T00:00:00Z,28079,Madrid,1,Centro,1,Centro,139682,70986,68696
2022-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,2,Arganzuela,152638,71466,81172
2022-01-01T00:00:00Z,28079,Madrid,3,Retiro,3,Retiro,117672,53445,64227
2022-01-01T00:00:00Z,28079,Madrid,4,Salamanca,4,Salamanca,145457,64343,81114
2022-01-01T00:00:00Z,28079,Madrid,5,Chamartin,5,Chamartin,144371,6508,79291
2022-01-01T00:00:00Z,28079,Madrid,6,Tetuan,6,Tetuan,157433,71636,85797
2022-01-01T00:00:00Z,28079,Madrid,7,Chamberi,7,Chamberi,137287,60867,7642
2022-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,8,Fuencarral-el Pardo,246281,115955,130326
2022-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,9,Moncloa-aravaca,12036,55501,64859
2022-01-01T00:00:00Z,28079,Madrid,10,Latina,10,Latina,237048,109928,12712
2022-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,11,Carabanchel,255514,119381,136133
2022-01-01T00:00:00Z,28079,Madrid,12,Usera,12,Usera,140808,66532,74276
2022-01-01T00:00:00Z,28079,Madrid,13,Puente De Vallecas,13,Puente De Vallecas,235638,111748,12389
2022-01-01T00:00:00Z,28079,Madrid,14,Moratalaz,14,Moratalaz,9239,42095,50295
2022-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,15,Ciudad Lineal,213905,97357,116548
2022-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,16,Hortaleza,195017,92532,102485
2022-01-01T00:00:00Z,28079,Madrid,17,Villaverde,17,Villaverde,153829,73598,80231
2022-01-01T00:00:00Z,28079,Madrid,18,Villa De Vallecas,18,Villa De Vallecas,114817,5558,59237
2022-01-01T00:00:00Z,28079,Madrid,19,Vicalvaro,19,Vicalvaro,79328,38437,40891
2022-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,20,San Blas-canillejas,158783,75082,83701
2022-01-01T00:00:00Z,28079,Madrid,21,Barajas,21,Barajas,48404,23275,25129
2022-01-01T00:00:00Z,28079,Madrid,1,Centro,11,Palacio,23417,11568,11849
2022-01-01T00:00:00Z,28079,Madrid,1,Centro,12,Embajadores,46444,24271,22173
2022-01-01T00:00:00Z,28079,Madrid,1,Centro,13,Cortes,10828,5345,5483
2022-01-01T00:00:00Z,28079,Madrid,1,Centro,14,Justicia,18015,9221,8794
2022-01-01T00:00:00Z,28079,Madrid,1,Centro,15,Universidad,32861,16349,16512
2022-01-01T00:00:00Z,28079,Madrid,1,Centro,16,Sol,8117,4232,3885
2022-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,21,Imperial,22456,10436,1202
2022-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,22,Acacias,36038,16635,19403
2022-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,23,Chopera,19734,8994,1074
2022-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,24,Legazpi,19469,9543,9926
2022-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,25,Delicias,28243,13296,14947
2022-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,26,Palosdemoguer,25078,11766,13312
2022-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,27,Atocha,162,796,824
2022-01-01T00:00:00Z,28079,Madrid,3,Retiro,31,Pacifico,32745,14613,18132
2022-01-01T00:00:00Z,28079,Madrid,3,Retiro,32,Adelfas,18715,8675,1004
2022-01-01T00:00:00Z,28079,Madrid,3,Retiro,33,Estrella,2278,10514,12266
2022-01-01T00:00:00Z,28079,Madrid,3,Retiro,34,Ibiza,21377,9541,11836
2022-01-01T00:00:00Z,28079,Madrid,3,Retiro,35,Losjeronimos,6926,3237,3689
2022-01-01T00:00:00Z,28079,Madrid,3,Retiro,36,Ninojesus,15129,6865,8264
2022-01-01T00:00:00Z,28079,Madrid,4,Salamanca,41,Recoletos,15647,7044,8603
2022-01-01T00:00:00Z,28079,Madrid,4,Salamanca,42,Goya,29441,1284,16601
2022-01-01T00:00:00Z,28079,Madrid,4,Salamanca,43,Fuentedelberro,20848,9087,11761
2022-01-01T00:00:00Z,28079,Madrid,4,Salamanca,44,Guindalera,41721,18925,22796
2022-01-01T00:00:00Z,28079,Madrid,4,Salamanca,45,Lista,20785,8997,11788
2022-01-01T00:00:00Z,28079,Madrid,4,Salamanca,46,Castellana,17015,745,9565
2022-01-01T00:00:00Z,28079,Madrid,5,Chamartin,51,Elviso,17181,7767,9414
2022-01-01T00:00:00Z,28079,Madrid,5,Chamartin,52,Prosperidad,35963,1607,19893
2022-01-01T00:00:00Z,28079,Madrid,5,Chamartin,53,Ciudadjardin,1841,8181,10229
2022-01-01T00:00:00Z,28079,Madrid,5,Chamartin,54,Hispanoamerica,31463,14188,17275
2022-01-01T00:00:00Z,28079,Madrid,5,Chamartin,55,Nuevaespana,24366,11015,13351
2022-01-01T00:00:00Z,28079,Madrid,5,Chamartin,56,Castilla,16988,7859,9129
2022-01-01T00:00:00Z,28079,Madrid,6,Tetuan,61,Bellasvistas,28995,13231,15764
2022-01-01T00:00:00Z,28079,Madrid,6,Tetuan,62,Cuatrocaminos,34471,15436,19035
2022-01-01T00:00:00Z,28079,Madrid,6,Tetuan,63,Castillejos,20282,9097,11185
2022-01-01T00:00:00Z,28079,Madrid,6,Tetuan,64,Almenara,22594,10391,12203
2022-01-01T00:00:00Z,28079,Madrid,6,Tetuan,65,Valdeacederas,2614,12277,13863
2022-01-01T00:00:00Z,28079,Madrid,6,Tetuan,66,Berruguete,24951,11204,13747
2022-01-01T00:00:00Z,28079,Madrid,7,Chamberi,71,Gaztambide,22659,10058,12601
2022-01-01T00:00:00Z,28079,Madrid,7,Chamberi,72,Arapiles,23972,1077,13202
2022-01-01T00:00:00Z,28079,Madrid,7,Chamberi,73,Trafalgar,24495,11063,13432
2022-01-01T00:00:00Z,28079,Madrid,7,Chamberi,74,Almagro,19358,8557,10801
2022-01-01T00:00:00Z,28079,Madrid,7,Chamberi,75,Riosrosas,26901,11798,15103
2022-01-01T00:00:00Z,28079,Madrid,7,Chamberi,76,Vallehermoso,19902,8621,11281
2022-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,81,Elpardo,3382,1683,1699
2022-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,82,Fuentelarreina,3346,1513,1833
2022-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,83,Penagrande,43887,20379,23508
2022-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,84,Pilar,45354,20645,24709
2022-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,85,Lapaz,32346,15059,17287
2022-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,86,Valverde,63651,30328,33323
2022-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,87,Mirasierra,3524,1692,1832
2022-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,88,Elgoloso,19075,9428,9647
2022-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,91,Casadecampo,12804,5929,6875
2022-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,92,Argüelles,24165,11035,1313
2022-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,93,Ciudaduniversitaria,1622,7489,8731
2022-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,94,Valdezarza,29802,13602,162
2022-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,95,Valdemarin,7048,3283,3765
2022-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,96,Elplantio,2998,1384,1614
2022-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,97,Aravaca,27323,12779,14544
2022-01-01T00:00:00Z,28079,Madrid,10,Latina,101,Loscarmenes,17543,8302,9241
2022-01-01T00:00:00Z,28079,Madrid,10,Latina,102,Puertadelangel,41401,19113,22288
2022-01-01T00:00:00Z,28079,Madrid,10,Latina,103,Lucero,36062,16887,19175
2022-01-01T00:00:00Z,28079,Madrid,10,Latina,104,Aluche,65833,30086,35747
2022-01-01T00:00:00Z,28079,Madrid,10,Latina,105,Campamento,19337,897,10367
2022-01-01T00:00:00Z,28079,Madrid,10,Latina,106,Cuatrovientos,5966,2996,297
2022-01-01T00:00:00Z,28079,Madrid,10,Latina,107,Águilas,50906,23574,27332
2022-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,111,Comillas,22214,1023,11984
2022-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,112,Opanel,333,15283,18017
2022-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,113,Sanisidro,39391,185,20891
2022-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,114,Vistaalegre,46474,21208,25266
2022-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,115,Puertabonita,35395,16647,18748
2022-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,116,Buenavista,47815,23152,24663
2022-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,117,Abrantes,30925,14361,16564
2022-01-01T00:00:00Z,28079,Madrid,12,Usera,121,Orcasitas,22996,10827,12169
2022-01-01T00:00:00Z,28079,Madrid,12,Usera,122,Orcasur,1425,6915,7335
2022-01-01T00:00:00Z,28079,Madrid,12,Usera,123,Sanfermin,2346,11185,12275
2022-01-01T00:00:00Z,28079,Madrid,12,Usera,124,Almendrales,22499,10522,11977
2022-01-01T00:00:00Z,28079,Madrid,12,Usera,125,Moscardo,26139,12293,13846
2022-01-01T00:00:00Z,28079,Madrid,12,Usera,126,Zofio,14022,6571,7451
2022-01-01T00:00:00Z,28079,Madrid,12,Usera,127,Pradolongo,17442,8219,9223
2022-01-01T00:00:00Z,28079,Madrid,13,Puente De Vallecas,131,Entrevias,3469,16591,18099
2022-01-01T00:00:00Z,28079,Madrid,13,Puente De Vallecas,132,Sandiego,4291,20534,22376
2022-01-01T00:00:00Z,28079,Madrid,13,Puente De Vallecas,133,Palomerasbajas,39935,18722,21213
2022-01-01T00:00:00Z,28079,Madrid,13,Puente De Vallecas,134,Palomerassureste,4254,20218,22322
2022-01-01T00:00:00Z,28079,Madrid,13,Puente De Vallecas,135,Portazgo,28249,1331,14939
2022-01-01T00:00:00Z,28079,Madrid,13,Puente De Vallecas,136,Numancia,47314,22373,24941
2022-01-01T00:00:00Z,28079,Madrid,14,Moratalaz,141,Pavones,8719,3968,4751
2022-01-01T00:00:00Z,28079,Madrid,14,Moratalaz,142,Horcajo,6354,3057,3297
2022-01-01T00:00:00Z,28079,Madrid,14,Moratalaz,143,Marroquina,26297,12113,14184
2022-01-01T00:00:00Z,28079,Madrid,14,Moratalaz,144,Medialegua,17377,7845,9532
2022-01-01T00:00:00Z,28079,Madrid,14,Moratalaz,145,Fontarron,17044,7746,9298
2022-01-01T00:00:00Z,28079,Madrid,14,Moratalaz,146,Vinateros,16599,7366,9233
2022-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,151,Ventas,47801,215,26301
2022-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,152,Pueblonuevo,61935,28582,33353
2022-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,153,Quintana,24183,10748,13435
2022-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,154,Concepcion,2044,9122,11318
2022-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,155,Sanpascual,17546,7914,9632
2022-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,156,Sanjuanbautista,12287,5731,6556
2022-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,157,Colina,6338,2865,3473
2022-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,158,Atalaya,1607,696,911
2022-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,159,Costillares,21768,10199,11569
2022-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,161,Palomas,6933,3387,3546
2022-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,162,Piovera,14948,716,7788
2022-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,163,Canillas,39708,18425,21283
2022-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,164,Pinardelrey,51844,23784,2806
2022-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,165,Apostolsantiago,15374,7343,8031
2022-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,166,Valdefuentes,6621,32433,33777
2022-01-01T00:00:00Z,28079,Madrid,17,Villaverde,171,"Villaverdealto,cascohistoricodevillaverde",46156,22013,24143
2022-01-01T00:00:00Z,28079,Madrid,17,Villaverde,172,Sancristobal,1664,8223,8417
2022-01-01T00:00:00Z,28079,Madrid,17,Villaverde,173,Butarque,20813,10087,10726
2022-01-01T00:00:00Z,28079,Madrid,17,Villaverde,174,Losrosales,37319,17918,19401
2022-01-01T00:00:00Z,28079,Madrid,17,Villaverde,175,Ángeles,32901,15357,17544
2022-01-01T00:00:00Z,28079,Madrid,18,Villa De Vallecas,181,Cascohistoricodevallecas,39578,18971,20607
2022-01-01T00:00:00Z,28079,Madrid,18,Villa De Vallecas,182,Santaeugenia,2411,11515,12595
2022-01-01T00:00:00Z,28079,Madrid,18,Villa De Vallecas,183,Ensanchedevallecas,51129,25094,26035
2022-01-01T00:00:00Z,28079,Madrid,19,Vicalvaro,191,Cascohistoricodevicalvaro,35086,16925,18161
2022-01-01T00:00:00Z,28079,Madrid,19,Vicalvaro,192,Valdebernardo,17431,8321,911
2022-01-01T00:00:00Z,28079,Madrid,19,Vicalvaro,193,Valderrivas,17867,8666,9201
2022-01-01T00:00:00Z,28079,Madrid,19,Vicalvaro,194,Elcanaveral,8944,4525,4419
2022-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,201,Simancas,28171,1329,14881
2022-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,202,Hellin,9274,4271,5003
2022-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,203,Amposta,871,4062,4648
2022-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,204,Arcos,2496,11724,13236
2022-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,205,Rosas,30887,1484,16047
2022-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,206,Rejas,16971,827,8701
2022-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,207,Canillejas,28541,13318,15223
2022-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,208,Elsalvador,11269,5307,5962
2022-01-01T00:00:00Z,28079,Madrid,21,Barajas,211,Alamedadeosuna,19662,9412,1025
2022-01-01T00:00:00Z,28079,Madrid,21,Barajas,212,Aeropuerto,1895,967,928
2022-01-01T00:00:00Z,28079,Madrid,21,Barajas,213,Cascohistoricodebarajas,7351,3531,382
2022-01-01T00:00:00Z,28079,Madrid,21,Barajas,214,Timon,11895,5622,6273
2022-01-01T00:00:00Z,28079,Madrid,21,Barajas,215,Corralejos,7601,3743,3858
2022-01-01T00:00:00Z,28079,Madrid,Todos,Todos,Todos,Todos,3286662,1534824,1751838
2021-01-01T00:00:00Z,28079,Madrid,1,Centro,1,Centro,141236,71881,69355
2021-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,2,Arganzuela,154243,720,82243
2021-01-01T00:00:00Z,28079,Madrid,3,Retiro,3,Retiro,118557,538,64757
2021-01-01T00:00:00Z,28079,Madrid,4,Salamanca,4,Salamanca,146016,6454,81476
2021-01-01T00:00:00Z,28079,Madrid,5,Chamartin,5,Chamartin,1457,65599,80101
2021-01-01T00:00:00Z,28079,Madrid,6,Tetuan,6,Tetuan,159849,72752,87097
2021-01-01T00:00:00Z,28079,Madrid,7,Chamberi,7,Chamberi,138667,61313,77354
2021-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,8,Fuencarral-elpardo,247692,11652,131172
2021-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,9,Moncloa-aravaca,120834,55588,65246
2021-01-01T00:00:00Z,28079,Madrid,10,Latina,10,Latina,240155,111209,128946
2021-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,11,Carabanchel,258633,1206,138033
2021-01-01T00:00:00Z,28079,Madrid,12,Usera,12,Usera,142454,6723,75224
2021-01-01T00:00:00Z,28079,Madrid,13,Puente De Vallecas,13,Puentedevallecas,239057,113355,125702
2021-01-01T00:00:00Z,28079,Madrid,14,Moratalaz,14,Moratalaz,9381,42662,51148
2021-01-01T00:00:00Z,28079,Madrid,15,Ciudad Lineal,15,Ciudadlineal,216818,98514,118304
2021-01-01T00:00:00Z,28079,Madrid,16,Hortaleza,16,Hortaleza,193228,91585,101643
2021-01-01T00:00:00Z,28079,Madrid,17,Villaverde,17,Villaverde,154808,73947,80861
2021-01-01T00:00:00Z,28079,Madrid,18,Villa De Vallecas,18,Villadevallecas,114733,55606,59127
2021-01-01T00:00:00Z,28079,Madrid,19,Vicalvaro,19,Vicalvaro,75485,36497,38988
2021-01-01T00:00:00Z,28079,Madrid,20,San Blas-canillejas,20,Sanblas-canillejas,160258,75788,8447
2021-01-01T00:00:00Z,28079,Madrid,21,Barajas,21,Barajas,50077,24171,25906
2021-01-01T00:00:00Z,28079,Madrid,1,Centro,11,Palacio,23584,11632,11952
2021-01-01T00:00:00Z,28079,Madrid,1,Centro,12,Embajadores,47238,24767,22471
2021-01-01T00:00:00Z,28079,Madrid,1,Centro,13,Cortes,10787,5379,5408
2021-01-01T00:00:00Z,28079,Madrid,1,Centro,14,Justicia,18208,9291,8917
2021-01-01T00:00:00Z,28079,Madrid,1,Centro,15,Universidad,33426,16692,16734
2021-01-01T00:00:00Z,28079,Madrid,1,Centro,16,Sol,7993,412,3873
2021-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,21,Imperial,22596,10446,1215
2021-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,22,Acacias,36395,16741,19654
2021-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,23,Chopera,20077,9118,10959
2021-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,24,Legazpi,19572,9574,9998
2021-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,25,Delicias,28374,13352,15022
2021-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,26,Palosdemoguer,25785,12059,13726
2021-01-01T00:00:00Z,28079,Madrid,2,Arganzuela,27,Atocha,1444,710,734
2021-01-01T00:00:00Z,28079,Madrid,3,Retiro,31,Pacifico,33067,14808,18259
2021-01-01T00:00:00Z,28079,Madrid,3,Retiro,32,Adelfas,18653,861,10043
2021-01-01T00:00:00Z,28079,Madrid,3,Retiro,33,Estrella,23051,10636,12415
2021-01-01T00:00:00Z,28079,Madrid,3,Retiro,34,Ibiza,21558,9549,12009
2021-01-01T00:00:00Z,28079,Madrid,3,Retiro,35,Losjeronimos,6928,3232,3696
2021-01-01T00:00:00Z,28079,Madrid,3,Retiro,36,Ninojesus,153,6965,8335
2021-01-01T00:00:00Z,28079,Madrid,4,Salamanca,41,Recoletos,15629,7048,8581
2021-01-01T00:00:00Z,28079,Madrid,4,Salamanca,42,Goya,29479,1282,16659
2021-01-01T00:00:00Z,28079,Madrid,4,Salamanca,43,Fuentedelberro,20963,9155,11808
2021-01-01T00:00:00Z,28079,Madrid,4,Salamanca,44,Guindalera,41939,18991,22948
2021-01-01T00:00:00Z,28079,Madrid,4,Salamanca,45,Lista,20864,9029,11835
2021-01-01T00:00:00Z,28079,Madrid,4,Salamanca,46,Castellana,17142,7497,9645
2021-01-01T00:00:00Z,28079,Madrid,5,Chamartin,51,Elviso,17349,7811,9538
2021-01-01T00:00:00Z,28079,Madrid,5,Chamartin,52,Prosperidad,36303,16219,20084
2021-01-01T00:00:00Z,28079,Madrid,5,Chamartin,53,Ciudadjardin,18618,8306,10312
2021-01-01T00:00:00Z,28079,Madrid,5,Chamartin,54,Hispanoamerica,31642,14214,17428
2021-01-01T00:00:00Z,28079,Madrid,5,Chamartin,55,Nuevaespana,24697,1115,13547
2021-01-01T00:00:00Z,28079,Madrid,5,Chamartin,56,Castilla,17091,7899,9192
2021-01-01T00:00:00Z,28079,Madrid,6,Tetuan,61,Bellasvistas,29465,13461,16004
2021-01-01T00:00:00Z,28079,Madrid,6,Tetuan,62,Cuatrocaminos,34817,15717,191
2021-01-01T00:00:00Z,28079,Madrid,6,Tetuan,63,Castillejos,20541,9217,11324
2021-01-01T00:00:00Z,28079,Madrid,6,Tetuan,64,Almenara,22738,1047,12268
2021-01-01T00:00:00Z,28079,Madrid,6,Tetuan,65,Valdeacederas,26625,12414,14211
2021-01-01T00:00:00Z,28079,Madrid,6,Tetuan,66,Berruguete,25663,11473,1419
2021-01-01T00:00:00Z,28079,Madrid,7,Chamberi,71,Gaztambide,22948,10106,12842
2021-01-01T00:00:00Z,28079,Madrid,7,Chamberi,72,Arapiles,2426,10884,13376
2021-01-01T00:00:00Z,28079,Madrid,7,Chamberi,73,Trafalgar,24628,11029,13599
2021-01-01T00:00:00Z,28079,Madrid,7,Chamberi,74,Almagro,19546,8667,10879
2021-01-01T00:00:00Z,28079,Madrid,7,Chamberi,75,Riosrosas,27216,11977,15239
2021-01-01T00:00:00Z,28079,Madrid,7,Chamberi,76,Vallehermoso,20069,865,11419
2021-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,81,Elpardo,3443,1723,172
2021-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,82,Fuentelarreina,3356,1511,1845
2021-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,83,Penagrande,44383,20584,23799
2021-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,84,Pilar,4597,20963,25007
2021-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,85,Lapaz,33005,15368,17637
2021-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,86,Valverde,64042,30504,33538
2021-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,87,Mirasierra,34565,1652,18045
2021-01-01T00:00:00Z,28079,Madrid,8,Fuencarral-el Pardo,88,Elgoloso,18928,9347,9581
2021-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,91,Casadecampo,13066,6058,7008
2021-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,92,Argüelles,24162,10974,13188
2021-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,93,Ciudaduniversitaria,16175,7417,8758
2021-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,94,Valdezarza,30091,13744,16347
2021-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,95,Valdemarin,6856,3163,3693
2021-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,96,Elplantio,2916,1336,158
2021-01-01T00:00:00Z,28079,Madrid,9,Moncloa-aravaca,97,Aravaca,27568,12896,14672
2021-01-01T00:00:00Z,28079,Madrid,10,Latina,101,Loscarmenes,17577,8338,9239
2021-01-01T00:00:00Z,28079,Madrid,10,Latina,102,Puertadelangel,41982,19344,22638
2021-01-01T00:00:00Z,28079,Madrid,10,Latina,103,Lucero,36576,17056,1952
2021-01-01T00:00:00Z,28079,Madrid,10,Latina,104,Aluche,66968,30626,36342
2021-01-01T00:00:00Z,28079,Madrid,10,Latina,105,Campamento,19579,9029,1055
2021-01-01T00:00:00Z,28079,Madrid,10,Latina,106,Cuatrovientos,5874,2926,2948
2021-01-01T00:00:00Z,28079,Madrid,10,Latina,107,Águilas,51599,2389,27709
2021-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,111,Comillas,22695,10471,12224
2021-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,112,Opanel,33656,15385,18271
2021-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,113,Sanisidro,39728,18584,21144
2021-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,114,Vistaalegre,47082,2144,25642
2021-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,115,Puertabonita,35947,16868,19079
2021-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,116,Buenavista,48008,23176,24832
2021-01-01T00:00:00Z,28079,Madrid,11,Carabanchel,117,Abrantes,31517,14676,16841
2021-01-01T00:00:00Z,28079,Madrid,12,Usera,121,Orcasitas,23095,1088,12215
